carparkNo,latitude,longitude,distance to cbd (km),distance to nearest shopping mall (km),distance to nearest university (km),distance to nearest pre-school (km),distance to nearest primary school (km),distance to nearest secondary school (km)
L0046,1.312979046754089,103.88787001278205,5.170641370619513,9.81105582815092,3.645544368962994,0.5709973798217374,0.16463623496666407,0.6640445248822661
L0047,1.3153492113563858,103.8885085810495,5.391546781822717,9.95674047281137,3.807081702179444,0.5496965548833148,0.4350347301447969,0.6986895413863811
L0048,1.3130286775602933,103.88847558302314,5.226999494072473,9.877217118054368,3.7109047858282227,0.6055290691381472,0.18979604794134358,0.6833773820127008
L0049,1.3156266448673604,103.88964047548366,5.507948390328299,10.086039195795081,3.935081623818762,0.6200792126485644,0.5048264415880261,0.8082863931650252
L0050,1.3136024031050808,103.88894163274928,5.306956524960269,9.945093775553069,3.7811141054358064,0.6862808857960123,0.27044019518304124,0.7586649085274038
L0051,1.315572628103139,103.89074437542645,5.599533976745933,10.201216450260763,4.04647062930187,0.7237882477548333,0.5635507819286784,0.9284267922262772
L0052,1.3139381637837333,103.88974038331854,5.399841001653256,10.040927261961535,3.877348064945491,0.7573903005658862,0.3524870321682605,0.8238254019135377
L0053,1.3158488579403296,103.89133052130668,5.669575024608525,10.272641340005315,4.118392756440007,0.764727174720425,0.628084629467957,0.9851414225528672
L0056,1.3114533491699898,103.8860541368478,4.907479151739875,9.569742337201626,3.3997331839303513,0.3569204431105813,0.18324159586326702,0.49623206681551574
L0057,1.3159212013854857,103.8904068690608,5.594546900800556,10.177213126150525,4.026337712226421,0.6714930870129198,0.5742370957545959,0.8829465067654612
L0058,1.3538507671663274,103.87718550956127,8.24440274311598,11.003768675190548,6.167349600237266,0.49375299122719574,0.8777148282148107,0.9388196697740872
L0060,1.3270802844962026,103.87352140671766,5.365837253241636,8.941820532581543,3.3355241240243085,1.0653129166763997,0.902981139416873,0.7398078954811466
L0061,1.3544846619406676,103.87639900122804,8.280422455136275,10.985647654456983,6.2017055108004,0.5249113331368823,0.7655921586476093,0.9027375187978942
L0064,1.3138418922599073,103.87984207773484,4.573330269412177,8.988854824907689,2.8628296570127256,0.3670975621334943,0.6627979771458212,0.5250171658874174
L0065,1.3293272292184282,103.87477876354693,5.650795628432842,9.18640306319046,3.620027480446641,0.908950651173444,0.6323805746785575,0.4988896438714212
L0074,1.3150372897496707,103.8805343949312,4.722269319869393,9.104974685809653,2.9932764609938562,0.24572198994480524,0.5213100216999428,0.3733870721861845
L0076,1.319476682183487,103.91063886728132,7.669640763513716,12.444706920029384,6.245974756631123,0.3963011271869884,0.6876965180582543,1.3291597517441058
L0077,1.2907419191843652,103.81226469969438,4.426751882096766,1.0462236012819774,3.5987282691313283,0.307435561902237,0.5954431749871175,0.32415535182593386
L0078,1.3191579615934352,103.91187813269342,7.77066788343624,12.567220280477807,6.131125148041387,0.4055832883408034,0.5480339525405465,1.311177314940129
L0079,1.3191816972738029,103.9095159209783,7.5456958064941775,12.315612969225489,6.147088650066494,0.48287141817879264,0.7195359424397229,1.2621113723652817
L0081,1.3261558688033757,103.8529770160339,4.672056013549408,6.972243576326671,2.7195318592762954,0.2925665431486506,0.7219247085619325,0.8393899033631637
L0082,1.318882192414792,103.90783514624943,7.368739412738311,12.126860553519059,5.959066963449262,0.5054891498093668,0.6474625740519314,1.168394263127908
L0083,1.3191475313757446,103.90898359314426,7.493067355974454,12.257735000751877,6.089624524422702,0.5208264220940566,0.6864218764312566,1.2249799341538856
L0085,1.3826825228668151,103.97446447125768,17.51064895707624,21.747816571552544,4.87481091372923,2.1265830392384415,1.7821819118770403,1.9681996876624113
L0086,1.3694046909855626,103.96570981178752,15.842676288377058,20.201701742020564,3.247962250944846,0.5313895791180532,0.4894233512276841,0.7664685287873975
L0087,1.383285702793747,103.9715824319531,17.30333615232202,21.500325986459192,4.865153155882418,1.965969108023258,1.6030331493945726,1.7533708889768171
L0088,1.3709507998509376,103.96700256180213,16.06020967296269,20.40707002844245,3.4344838459161458,0.7047981714523247,0.5412600185517021,0.8360823265664559
L0089,1.3742433492743127,103.96720121437636,16.298407365024406,20.593584456008376,3.798325614174932,0.8996343032304022,0.5903902165369421,0.8459954544738159
L0092,1.3382838971039723,103.88516973902557,7.084796896713484,10.68728798024898,5.099161682267425,0.6588458258308455,0.8120094649676098,0.32140030014539744
L0096,1.3155945510878677,103.89975075135084,6.414090091314738,11.16122702902957,4.991015215369884,0.3066968108659339,0.6477949262682922,0.8088797226989402
L0097,1.3158995053010216,103.90089108592315,6.538959123944784,11.292509749975075,5.122176147305855,0.3296058217352375,0.6007670596357897,0.8910788289433734
L0098,1.3165855173633312,103.90202843271408,6.686453944122951,11.435203635964175,5.2658676413127985,0.37384730652219283,0.6206559106408065,1.0194422812981456
L0099,1.3157592556396136,103.90282082244693,6.712494435811565,11.494818919114957,5.322805426682181,0.4973253479899295,0.5115424472393363,0.9955146459420887
L0100,1.3166125899851646,103.90330378897256,6.807935226484592,11.57235458786127,5.4019638175882845,0.5002993747268412,0.5994035661211524,1.1028862315537376
L0101,1.3165043154648133,103.90395697085155,6.863359792484557,11.63892866609463,5.467777988957821,0.5724453443465063,0.5878678411264617,1.1398598621176035
L0102,1.316622884334436,103.90457406883716,6.928745307433642,11.708568721102653,5.537269086171386,0.5545641371777098,0.6093548095635664,1.195658149874835
L0103,1.314997566415824,103.90077029748224,6.474190180900004,11.252352995248087,5.080037822274982,0.407906341865682,0.5248836225714343,0.7969728838256843
L0104,1.39021141294832,103.98732091158159,19.14981568259557,23.402759692105995,6.166525376879498,3.75101390108317,3.4234508372962815,3.6219746727206843
L0107,1.3137312534599566,103.87944145465497,4.533752261821664,8.942706779496936,2.817644047772237,0.38251051509700923,0.7050596334170146,0.562188907965785
L0109,1.3749344942532036,103.97204895828015,16.77377965453567,21.10751719406912,3.977600013771499,1.394469035616701,1.1262853998003146,1.3905597319694751
L0110,1.3744333039953576,103.96892423482204,16.46313005729885,20.773222929145124,3.848120399831768,1.0665322536299238,0.7774580601492085,1.0384483664649913
L0113,1.3116839076360358,103.8744105236265,3.992578937384405,8.33977240037652,2.2174442603943225,0.46422995877861134,1.2955610915971194,1.1305609122581273
L0115,1.3105826580238997,103.87206975884789,3.7343407705589113,8.054095055995539,1.9307493425653182,0.3226001411888914,1.3999359964536997,1.4141754711439296
L0116,1.312971928022217,103.88051592242519,4.557154076788992,9.029543466730317,2.887490845023919,0.46853734109158013,0.6783620257043764,0.569611689173052
L0117,1.3154114085907782,103.8828291319692,4.92990656960654,9.359671173949451,3.237834826214437,0.3804465655786329,0.3075753081586194,0.2481275999283563
L0118,1.3132360006956598,103.88854189511314,5.246944197881053,9.890833193687774,3.7255183144953965,0.6291865135649876,0.21360389257773665,0.7074255632515506
L0120,1.3196206140414664,103.91159868431546,7.76963125714887,12.551670486330623,6.140801297068451,0.3560679708691339,0.5829089223380384,1.3018952798832488
L0123,1.3132431536117768,103.87646592168615,4.271932508745298,8.612048989455385,2.5015388392242084,0.5767043104556502,1.0112030799278215,0.8442161159587661
L0124,1.315091678313214,103.88943334952762,5.452614119471865,10.0460590915419,3.89126618578307,0.6414742101737162,0.44152012028769566,0.8049872586389532
L0125,1.3150474541197856,103.88714181973816,5.254225714090819,9.801761550356975,3.654137962027226,0.4942167329187589,0.3971476065699219,0.5756859235470289
M0001,1.3063020613774543,103.8474041616571,2.514541642166191,5.31613495996961,1.1754521052536104,0.8560918160992004,0.24938687403288853,1.6933219681699578
M0003,1.3128115742285216,103.85707205609744,3.25394684111724,6.591790590086923,1.2065607231796893,0.5598926893314189,0.6722329471831275,0.7105406684876648
M0005,1.3041506265761047,103.85369928070959,2.2496161018860925,5.889746703396474,0.44536173627974873,0.837033107243996,0.4121872375437508,1.6688756142557208
M0006,1.279623179619778,103.8474086727901,0.655964363524039,4.9779122052844755,2.6853905121697093,0.7786044872308372,0.9359754038795869,1.374687372708218
M0009,1.2738658443204638,103.84597766833805,1.2692793009896257,4.977500596078439,3.334501567212763,0.6225050212439451,0.646448179332068,1.7105654875431244
M0011,1.2838318739564183,103.84473801140197,0.7482933209601766,4.620565968677891,2.420593908236196,0.8966616439845223,1.0845235298917109,0.8974147234515772
M0015,1.2923876175695568,103.840963879678,1.4963883478849296,4.214654474846593,2.07330120642293,1.3386883288456481,0.5676194451527088,0.7772957676754537
M0017,1.3016696643410812,103.85062276839884,1.963667155590234,5.48129990935747,0.7121869760288001,1.2224991894023023,0.577427046411189,2.010376989044771
M0020,1.3080306601417064,103.85830807677682,2.7716274550270206,6.515240705164676,0.6929339978476042,0.4948974068979425,0.42471599037751095,1.2564444338409357
M0026,1.2991329603044939,103.85394801601971,1.703589314254429,5.768812032198394,0.458636274718633,1.0111438614933352,0.6884945952627384,2.217062419938614
M0032,1.4486218113080616,103.77522379624229,20.090089025174425,18.076855632789176,13.301867013847874,0.59230356396531,1.590666846400954,1.1854411578619477
M0038,1.3650268060221555,103.86563399920979,9.104825042378708,11.01126510294814,7.045790721129659,0.7684902206971413,0.8368853393162883,0.6242765297220728
M0039,1.3653014102964127,103.86553572733226,9.132849665008143,11.028022701650698,7.074400008096995,0.773156241252529,0.8628494291016691,0.6088898446206947
M0040,1.3051668625928712,103.84955574725186,2.357706235027594,5.491951539144063,0.905641902935174,0.8993177368358253,0.3829694128738799,1.6883079838935746
M0043,1.304210333132266,103.84942595956588,2.253792468578966,5.441878043445467,0.8827006621857799,1.0060066024917382,0.35963178999008943,1.7909869310601783
M0048,1.3237458394850745,103.8510604634408,4.402745597215522,6.641040402371928,2.504938699045185,0.6048491956294819,0.7389874315458598,0.7330561985357181
M0049,1.3234682088699843,103.84998436836146,4.374908541448396,6.527077848202624,2.510078565146838,0.7194445769965093,0.696361225841106,0.8039753330012461
M0055,1.327090038812221,103.86650163940598,5.057348937604447,8.269284100290914,2.9786438092215324,0.6392600239428223,0.5047647132068931,0.3994543689492475
M0058,1.3322360752021478,103.88336497095351,6.41378459423484,10.176287046808852,4.455291319655977,0.37733959264910594,0.6814028110499245,0.855688436381855
M0059,1.3058536755295906,103.84756472413167,2.462574040003149,5.313592342753737,1.139280816240833,0.8927770532028289,0.22114530702469956,1.7254599304520146
M0063,1.3058059219264757,103.8488522851631,2.4361775294319012,5.4444867522512785,1.0061792454691387,0.8477544451152921,0.33361046631376506,1.6588764702780852
M0066,1.3345178252158263,103.88440400233526,6.688054648743477,10.401043316898955,4.72201428647193,0.5352019778760003,0.9344483880974654,0.6268704832715039
M0072,1.3244655428508607,103.85027798462686,4.484034317343599,6.620360970008692,2.6054905155660437,0.6164675709575368,0.6812460968281875,0.8509581997214317
M0074,1.3123101420026468,103.84191058742047,3.3131360144274207,5.08251820860156,2.0376090079618177,1.0088894396587207,0.29947956350453525,1.0579738831049863
M0076,1.3252001003253115,103.84890841545031,4.5721584345919055,6.5521139932232195,2.7299093777282666,0.6797831524781498,0.5112340914347601,1.017988463251328
M0077,1.294169387946277,103.841598721766,1.57682203081742,4.313443777453836,1.91714805813507,1.443178747113207,0.647265396468305,0.9819710178680674
M0078,1.2665572188626195,103.82037098540377,3.957618220710168,2.9990467789321826,5.5346575448157385,1.2100241453079092,0.9666856801781201,0.9993646124780825
M0079,1.4473014614614004,103.77663004925351,19.891820561785387,17.906394991362028,13.156032235586503,0.5494375986771376,1.4610684972595833,0.9714792362337397
M0080,1.3055967767449563,103.90199625367171,6.113116240442902,11.15249760918633,5.022331461494632,0.9826593767903816,0.24442305346464502,0.6343190005746171
M0084,1.2746496875187128,103.84947277096808,1.0498627600557195,5.3252095885357305,3.128018116017091,0.9576626762988607,1.0220707549179722,1.8996535725150179
M0085,1.293106776999203,103.83827792869968,1.7838173333069787,3.92975256050054,2.3011147007698236,1.056507305317905,0.2649061015175668,0.7402031620352193
M0088,1.3004199971201515,103.8030164012201,5.691415528951567,1.4162012524564995,2.4046073725450556,0.2240344568958614,0.24724707290987155,0.09265037766797851
N0003,1.3034105957781723,103.85953209451824,2.3337425597978254,6.487442860163967,0.325862020128351,0.23020131420665896,0.25685586032961083,1.7849560458441542
N0005,1.3431357627958878,103.88563151767886,7.5709382528360285,11.020670180084519,5.561538178116331,1.0379771493641292,0.8977080121830701,0.4718387925088542
N0006,1.279338310998562,103.84191274173,1.1777553279773554,4.38380081646668,3.0082973660451864,0.31614111192650823,0.5018448613275119,0.9555789153577833
N0010,1.3035177848974093,103.84959486119152,2.1757405974611186,5.434323426378262,0.8452736796399012,1.0788283863484387,0.390207446906414,1.8545935452571902
N0011,1.3079993909230172,103.8537239381909,2.6732480966536025,6.037956082393135,0.7676346718389506,0.6516173236382008,0.520867708129897,1.2482037856916057
N0012,1.3060825735318777,103.86355580061465,2.7948938883580103,7.000165526543246,0.8621442113027625,0.30670375574034264,0.7128755555810563,1.680697930651816
N0013,1.30040035774359,103.85664662676147,1.9103547216747756,6.0930741839427185,0.17089582312390983,0.6903710852369881,0.4392780684475482,2.070089282340576
N0014,1.2861877183064325,103.84852597142837,0.41105329950652353,5.025616427211823,1.9777999865809905,1.3447901043420691,1.530111709678091,1.2690882607766285
N0016,1.3250917890630778,103.70307728273856,17.129466129779438,11.908189164035754,3.1242580944476206,1.232663067549061,1.4068372572427608,1.1292065484168918
N0020,1.2871983831020966,103.84473878470675,0.8307971817003147,4.60187843500092,2.123718810904072,1.2400924476790873,1.1743796578389167,0.8504720503961247
N0023,1.3912994474442582,103.98516107687985,19.035407955051976,23.251893463587695,6.174222489053729,3.645987321739526,3.3064931038995558,3.4895486102661377
N0047,1.279313157191964,103.84211962636888,1.158247234123778,4.406899050605716,2.9978085925017126,0.32096732988657917,0.5079806123869764,0.9708796502085729
O0004,1.377260221603684,103.82751069442747,10.658523636080204,10.269208956149129,7.898678641005105,1.0532469583579704,0.7998230604112156,0.3188201777772892
O0005,1.3775043730718113,103.82800448318493,10.671088825594707,10.309734155024346,7.957226425374632,1.008575913421062,0.7559776423107977,0.3549375162533294
O0007,1.3159846212296504,103.85093559530615,3.5448065714045516,6.151100880743779,1.698153022669061,0.2623575498261112,0.4520268676007682,0.6378937467617283
O0008,1.3072646388285465,103.88455098561536,4.496522187784115,9.289951681526704,3.1210590623870673,0.17988258765580187,0.5849333528046161,0.264476577810575
O0010,1.2854353933010318,103.83477149495425,1.864837475100229,3.5006988748894003,3.0731541427711995,0.7746009919512932,0.845831449111406,0.2880146578020157
O0013,1.2850357706711935,103.83596801812122,1.728562376127767,3.636759108969532,2.994240851530378,0.895634904848994,0.8806758994360422,0.20820160931157206
O0026,1.327995169482195,103.86695090104385,5.16836022696247,8.364781201252532,3.089971654476591,0.5496943591408927,0.4186767989951379,0.30843244648652135
O0027,1.3114014466749513,103.90017062668574,6.213963669708618,11.087106816223837,4.916064727361727,0.7712260531649209,0.3823062562627471,0.4408775916463975
O0028,1.2843804041475033,103.83543041047,1.7847637991950558,3.5836284422332345,3.086245013919785,0.8071040967280769,0.9545421420531328,0.30216091061557093
O0029,1.3098000920281019,103.90149917980155,6.2605038923313145,11.190661995152448,5.02682869898738,0.7328849235962218,0.28040061441598246,0.49001303861616385
O0031,1.3142352186665527,103.89858964932613,6.224020181318424,10.995948282570708,4.82340590391382,0.45319547004966326,0.650816845003645,0.6268389516786951
P0002,1.302050439508258,103.86111932360127,2.273678265397168,6.619881794499011,0.45674319775103867,0.28594640792592607,0.48291760019808505,1.9773882194532104
P0006,1.2777647240431087,103.84491303130993,0.9979751876824174,4.747747313336123,2.9895054073990024,0.4445483117005854,0.5919396604367353,1.298718467856817
P0009,1.2975030588610459,103.84432770271218,1.697769875042351,4.685172804416302,1.493659751183722,1.8485943168754577,0.7905819254137845,1.455597831851131
P0011,1.312217562685203,103.85813538202343,3.214774189855144,6.672183484148013,1.1476202879828203,0.6910752990080993,0.7837581849869516,0.8056692377726634
P0013,1.2751330286041636,103.84819161939345,1.0386516658639675,5.173518896219484,3.118502342310024,0.8069488597482268,0.8782825590963174,1.7606375247019699
P0015,1.3007861066087916,103.85057914519965,1.8663329786269751,5.449732451647087,0.7270946127860943,1.2568127153868311,0.6302409099764121,2.1055504448111573
P0018,1.296474928534986,103.85520250348377,1.4481970552210865,5.848737184288154,0.6329892278771467,1.1226748271800033,0.8991543114096904,2.293434348720241
P0023,1.3096910373693615,103.85849767342917,2.954103581443259,6.600697925948917,0.8770902945234359,0.6350919652789221,0.6085015910009265,1.0841245043796361
P0024,1.323060319923738,103.8087195213367,6.430166187393191,3.963647777105498,3.709016761363831,2.241737363794268,0.3087722385910922,0.35811866865767417
P0025,1.3239226303689602,103.80851455818164,6.511432463868172,4.054678980616028,3.6726379078341154,2.3016015901139917,0.40128293244563684,0.45520006988986034
P0028,1.3254111449196928,103.84956698590129,4.591501800790759,6.623640812209527,2.72878595095162,0.6061435637599003,0.576614412726201,0.9807807491641205
P0031,1.276417775119924,103.79372027090795,6.479554298562204,1.6407825287946731,2.6164703059639045,1.7350659513632376,1.7229391913923302,2.422346055359212
P0033,1.3769386098926322,103.95649247971933,15.569127950577965,19.69418876711818,4.126802582912811,0.42941610769636235,0.5336161238960277,0.3336519970124035
P0035,1.3311856951858714,103.86983478600565,5.611047338657421,8.825402838899596,3.538489798416782,0.48568375654311313,0.45136076797949104,0.4027423685627204
P0036,1.3304093774742605,103.870348280308,5.552578560314862,8.827030150825552,3.4840521535910285,0.5737254123817191,0.5230173969279918,0.4572777952604285
P0038,1.305371163045984,103.85386779052449,2.385826252780725,5.950723358206065,0.5198397718829156,0.8206112906934354,0.4105587285522842,1.532618246641892
P0048,1.2833483597848285,103.84053784909118,1.2173624467423851,4.160988343385087,2.751714263404224,0.7484978842348712,0.9124450221276857,0.5162996882115348
P0049,1.363800550932958,103.86465625372881,8.952822602535285,10.83741204460035,6.897229477763731,0.9086966304719862,0.6780794756107241,0.7612825430281611
P0051,1.3093454016258246,103.86273120151641,3.0773999993597676,7.027456942116152,1.040219178447768,0.547847150287882,0.8144120625995788,1.328697173461519
P0054,1.276199590286873,103.79131016138147,6.748667797197959,1.8444044300900033,2.48745813807772,1.9955013399799115,1.9909970375652544,2.6771306007483933
P0055,1.3110077068518966,103.859503084536,3.1249159662849086,6.759146205942837,1.044368768360476,0.7296728378761776,0.777756735669624,0.9870584118905279
P0072,1.3093220458524022,103.90107629417254,6.194541235991573,11.133234512559783,4.971489710680873,0.7981708441297624,0.3492926644736976,0.43347587408279303
P0075,1.3099941806465902,103.86276472942544,3.1445365259393414,7.055798335785101,1.100037418741132,0.6174907554099653,0.8676982112074753,1.273430997816679
P0076,1.2992288319165772,103.7519167655235,11.20681404108537,5.870755895231545,3.128030440494315,1.304330512655568,1.4872996168277455,1.3503944200305997
P0077,1.3024311127383164,103.7499038045137,11.48606592325958,6.173916085722579,3.412295362913174,1.439551526138816,1.2723728977637294,1.220762608294904
P0078,1.3056123450362906,103.75743761459256,10.735104823630284,5.487649103684329,2.7272283382653724,0.6330654393539423,0.7047812014871929,0.45923906352246713
P0081,1.3035646723077288,103.65468147493097,22.00719456832389,16.643750215257683,5.508170293047439,5.490092985967595,5.383488189844645,5.319730936950225
P0082,1.2949369071796557,103.66620151143846,20.653689704955703,15.28946097335289,5.791105357483511,5.513589578478627,5.468875479531381,5.381449761255327
P0083,1.3072057418392053,103.66075887513685,21.378943243302952,16.020792955960975,4.804181939601592,4.734454551083421,4.637209229258087,4.5690972917549
P0086,1.3127780086926963,103.75231697708965,11.485657014358392,6.328417743501872,3.1286914431721207,1.3601126886852093,0.4646573495131692,0.7337129382053442
P0093,1.2767043723282894,103.79566016940367,6.261378829941683,1.4820787690054975,2.7258416404459127,1.5304690458687409,1.5079072388747117,2.2142266545342855
P0094,1.2789022091430708,103.78560248250298,7.3505779904117565,2.2018463940378417,1.9431384739689785,2.5122903287059835,2.357140613137357,2.519094572348329
P0095,1.3126769665890134,103.73231076130331,13.636002447216878,8.38186166800585,5.140493424334668,1.2226751021313935,2.6139316225911604,1.6494072576516754
P0096,1.2998087492074721,103.84212527391576,2.0400741293732882,4.516620077520943,1.6734795031235221,1.752522157031541,0.6807201974859689,1.5718211541110947
P0099,1.2962115353937262,103.66788740229997,20.475252384545623,15.110306608766813,5.599371639922697,5.3029602080035785,5.262668942962264,5.173853842023033
P0102,1.321504135839906,103.74796450519379,12.244608352752039,7.217328256370089,3.1888884130001327,0.785258668781002,1.4174333251680917,0.3629908459018643
P0106,1.29159786910618,103.7681250437031,9.313253986107888,3.9494118690874886,1.3651923440238332,1.3583226362560237,2.0754431592835987,1.1240544245315054
P0109,1.3845964154026653,103.94389307173309,15.156424769551137,18.960149954823716,5.346574550193644,0.9185438158556599,0.9048344406294673,1.673579500321573
P0111,1.3017596501752744,103.86086565472469,2.232018978481529,6.584777398469402,0.4284902791641937,0.32017650157936856,0.4771429602073357,1.9998636493955948
P0113,1.2753574846099038,103.79247441821589,6.632827985291723,1.8204385007217763,2.634841256653082,1.8548995571040863,1.863754608122337,2.5980321672058877
P0116,1.2916392265292667,103.82106470563158,3.488575343099866,2.016551841113517,4.159032949761537,0.7242154727379736,0.2515810636438256,0.41093402435880405
P0117,1.277473298043955,103.84526725219935,0.9924888668218087,4.793564226175903,3.0009193178308022,0.4748492064887685,0.6119421254286579,1.3490468252788574
Q0001,1.2999433707583452,103.85381802110875,1.789891442124927,5.775189910219026,0.4166974679200668,0.9721025223656448,0.6252859795730671,2.1292577701733904
Q0002,1.3031498047288022,103.85653933236863,2.1989864032690747,6.159216937618533,0.14810888005587386,0.5445975629492558,0.15921712163897547,1.765847919100747
Q0004,1.334272555770893,103.71042331958759,16.654003895081335,11.561242486505638,3.283345717493426,0.5739724284666095,0.8662775122387502,0.9327852864491999
Q0006,1.2999226816597822,103.85336325926617,1.7809056301918342,5.725476752910251,0.461780659486985,1.0164341517517155,0.6603821518172432,2.137257377269349
Q0008,1.3046789409765749,103.8021651248372,5.946575142895676,1.8914469429822616,2.3560583023093984,0.6200649887514388,0.42004117928271123,0.4927687608208684
R0001,1.3098279372634671,103.8528668177135,2.8678207286994044,6.029058721932688,0.9909158371518282,0.4285823190989903,0.3019246268126995,1.0746374340071092
R0002,1.3147622858275008,103.8567104745521,3.4588605790780718,6.649871709690133,1.4226571159879147,0.5125527025577071,0.7000256255293141,0.49120060061893567
R0003,1.3165261588335118,103.85315289910942,3.60911983432258,6.3943388967652695,1.6735114724326183,0.30340988811262903,0.5602388581624769,0.4064113691211978
R0006,1.4438317259656632,103.78046007883341,19.366276796754562,17.460821064026334,12.782547211616468,0.4737202243249131,0.9490553547883281,0.39936933155899224
R0010,1.2942755310822924,103.84197446582948,1.5566093690548766,4.356640337146464,1.8745024089140738,1.48659113786703,0.6905913413643652,1.013727648176253
R0011,1.3106100630738684,103.85359733669644,2.9595985987462083,6.13870700662726,1.035621540055888,0.40343798688206756,0.31239346438373505,0.9691480142918708
R0015,1.3086597256959704,103.85477347547008,2.75911379146346,6.173618861626284,0.7880910362368458,0.6541494868002712,0.5436084928909556,1.1596604281869132
R0028,1.327487220997478,103.86698287554047,5.1166449564116245,8.337958488755977,3.0388858389770257,0.6051956363828359,0.4734399187894819,0.3638289962246129
R0036,1.3088534087917834,103.85124312925082,2.7558981369323967,5.820187321650338,1.002105160916122,0.47972001355052435,0.33725276902590146,1.2395260613490284
R0037,1.3165411292595013,103.85419621649343,3.618686126324361,6.495975581251537,1.6491176592082288,0.36303063569003624,0.6141128206522191,0.3321817057114846
R0039,1.316521675769006,103.85394462838862,3.614293653257513,6.47055657800201,1.652573296467168,0.3445993963327293,0.6011537697685554,0.34941924853961426
R0040,1.2918939916200103,103.86215245621764,1.480229531890212,6.55670431098139,1.245258892957547,1.4127754538294854,1.4702232026111,2.8479225238328203
S0001,1.3094292693102945,103.85680045778852,2.881407599173045,6.414641522353388,0.832899786839852,0.7188491669666456,0.5710794982813692,1.0756192538448324
S0002,1.2960041309847734,103.85474973503676,1.3842491122294789,5.7905016565074465,0.6991021124381838,1.194535292521597,0.96356718347548,2.2243384481568294
S0005,1.3142468622190588,103.85737152760264,3.416100429491944,6.690325046805263,1.365819294497834,0.5793272078721142,0.7446422516116362,0.5658482615320086
S0007,1.313660865140243,103.8537885420945,3.297565028758701,6.304841038155756,1.349207252141496,0.18286590050993246,0.35698328625345094,0.6402088209958033
S0009,1.3027280905803975,103.85084759000688,2.079606116962303,5.539466839325538,0.6927884654520774,1.1558363278077295,0.5492801756998156,1.8910811825067473
S0011,1.3017970125900906,103.84850915546417,2.002659894166779,5.260324474765182,0.9470258534808305,1.287366451205295,0.3858575092917551,2.076490170431485
S0013,1.3021294089830222,103.86067649061297,2.2585747159464913,6.574188342364586,0.40794630868150905,0.2832300432889335,0.43654444641197043,1.9546997621863362
S0015,1.2803743510458858,103.84811888589225,0.541306420594504,5.041855194701261,2.5780247033648886,0.8865919393080703,1.0475431554854957,1.399008626594882
S0018,1.3015941053149542,103.86070054160425,2.207247645780789,6.5625943283616035,0.4112269839257983,0.3409011195664703,0.4737585225082493,2.0123222596772914
S0020,1.3722654677575001,103.82882318577835,10.087251051318631,9.77846115535682,7.643279621971669,0.6661046452584559,0.7003382265798047,0.2945255431113483
S0021,1.3093504074401368,103.85586057288157,2.853075520427639,6.314514346394067,0.83383712376622,0.6548160930962718,0.584137090149385,1.078142279636498
S0022,1.3072628274603608,103.85821284471788,2.687114726329203,6.476331339186299,0.6077204331704105,0.44195065665320854,0.33987419017776765,1.337088852730153
S0023,1.3125923866856732,103.85883712044901,3.2738173373656583,6.760394962038011,1.1995171050243896,0.7569782559537703,0.8644648683468807,0.7969520507398119
S0026,1.331186630462876,103.7962405670121,8.06666089374721,4.882887010414002,2.2961392597636507,2.6188547358938186,1.0800895106660313,0.6910464127911491
S0027,1.3297681960042804,103.87033340774863,5.486388361934208,8.787826891248955,3.4193177936021963,0.6086091426001912,0.5436625861562854,0.4659171178623754
S0032,1.3043949671386996,103.83874248932828,2.6690426814812205,4.349728301475534,2.0525230121140288,1.6687917639024674,0.6440897322760226,1.7152616293783376
S0033,1.3768237369675203,103.74534858891633,15.651306409909257,11.790780269936434,6.344010334505842,0.05320033041676456,0.3984096686658776,0.9816731920148338
S0035,1.2991456631175438,103.85244864610209,1.685945799625761,5.606500602690369,0.5927543753429293,1.1480783119261482,0.7927658562438238,2.204201588343319
S0039,1.3143326219638352,103.87747188040073,4.436267068346823,8.757742088570154,2.6592401035007014,0.4123374849917328,0.8562324134523136,0.6841000819681703
S0040,1.333065448411388,103.71408661859734,16.22515413089421,11.137008327462068,3.712046586281396,0.9000090929549068,0.6689436415016078,1.1484936384064088
S0043,1.331032661311788,103.79487744381048,8.171963578081195,4.89318877194697,2.1435425449260164,2.5917139466183436,1.2273250027852218,0.8409891981904868
S0044,1.4212909183263274,103.89003009143939,15.783414379466638,17.647692588809544,12.089192158602287,1.3765686866194105,1.3823011015011248,2.687390070184663
S0045,1.3155884381480998,103.85419058275252,3.5136727354295,6.444214649058463,1.5459593111407308,0.2874032138074159,0.5335199958214334,0.42576860569781805
S0046,1.314916425943701,103.85499360884046,3.4486912607815783,6.487856489810008,1.456815777952366,0.33099999802610397,0.5468244556283363,0.47041071215911756
S0047,1.3250887357773715,103.84679343443482,4.580560286876494,6.363860698757023,2.80524005497935,0.890948883411308,0.29916076434301625,0.9044965869192858
S0048,1.3367490950950158,103.88462147423054,6.908627498140819,10.546965715555453,4.928093921262328,0.5488524679405505,0.8148817081674268,0.4079352343069747
S0049,1.314887457719081,103.85858757139756,3.5136892657209815,6.843023173634955,1.4466707801764063,0.7210690529823471,0.7148862663798164,0.5621791283469602
S0050,1.3296102418612588,103.87195478123076,5.5420443227226155,8.93222207588231,3.485935430791292,0.773109007321051,0.7147369834040387,0.5087456094235364
